A1-NOUN-83,A1,,"""<span class=""""das"""">das</span> Gehalt [sound:googletts-001f1b71-d1f0b4e7-d6e3026f-30f28de8-f29fdc15.mp3]""",,Salary [sound:googletts-7405129e-0e06a9db-dc8e748e-1ab89d66-1f31eb71.mp3],Milk has a high content of calcium.,Milch hat einen hohen Gehalt an Kalzium.,
A1-NOUN-84,A1,,"""<span class=""""das"""">das</span> Geheimnis [sound:googletts-14b21f6e-5dbc89c0-5cd83254-ebe7391c-d60ba9d2.mp3]""",,Secret [sound:googletts-6cf8da45-7f9d8569-6c0bf331-cd3908d7-a7a1f171.mp3],He was an adept of the secret cult.,Das Geheimnis ist irgendwo in diesem Zimmer versteckt.,
A1-NOUN-85,A1,,"""<span class=""""das"""">das</span> Gemuse [sound:googletts-d844a08e-e32b088e-f2be55fd-e65b7362-b71f0876.mp3]""",,the vegetable [sound:googletts-51dd095c-8a284a63-73ce51c9-8f65456f-fcde4741.mp3],Vegetables we need too.,Gemüse brauchen wir auch noch.,
A1-NOUN-86,A1,,"""<span class=""""das"""">das</span> Gepack [sound:googletts-ef8f4a25-8812d810-5fed27df-1244a7fd-e4c03d76.mp3]""",,the luggage [sound:googletts-3fc8096f-70cc750d-b4a56ffd-40534596-545884e8.mp3],Do you want to take the luggage?,Wollen Sie thr Gepäck mitnehmen?,
A1-NOUN-87,A1,,"""<span class=""""das"""">das</span> Gericht [sound:googletts-725f3e5d-80a68c81-fc4a89cb-72313861-015e69d3.mp3]""",,Dish [sound:googletts-e1daba82-1890251a-29f2578b-2641a123-3e8e603e.mp3],This dish tastes delicious.,Dieses Gericht schmeckt hervorragend.,
A1-NOUN-88,A1,,"""<span class=""""das"""">das</span> Geschenk [sound:googletts-f21b3520-7a82fe4c-ad6a2933-bdcc9853-ea8d3040.mp3]""",,Present [sound:googletts-e09a966b-4ea9f78d-5aa8aa41-a251a454-7a96dcff.mp3],I bought a gift for my sister's birthday.,Ich habe ein Geschenk für den Geburtstag meiner Schwester gekauft.,
A1-NOUN-89,A1,,"""<span class=""""das"""">das</span> Geschirr [sound:googletts-90f4ae10-0d315977-2f499a48-18a07a15-9b840c78.mp3]""",,Dishes [sound:googletts-228eff44-fd6dae5e-7c6d7992-3503b2b8-c77078bf.mp3],The dishes offered are substantial and balanced.,Ich habe das Geschirr und Besteck in die Spülmaschine geräumt.,
A1-NOUN-90,A1,,"""<span class=""""das"""">das</span> Gesetz [sound:googletts-fae22c26-883dee46-e3fd2a1d-f01fddf3-9c0a8828.mp3]""",,Law [sound:googletts-030face7-fd7a2da1-9fefbcdf-f2e1b83e-52d8740a.mp3],Each country has laws to create order.,Jedes Land hat Gesetze zu schaffen.,
A1-NOUN-91,A1,,"""<span class=""""das"""">das</span> Gesicht [sound:googletts-55df1e9b-43c0cf9f-a148b3e5-11900be9-f8303caf.mp3]""",,Face [sound:googletts-9d61712d-06850533-6a23f1ce-b70e13a7-1e4a4be0.mp3],He cradled her face in his hands.,Er hielt ihr Gesicht sanft in seinen Händen.,
A1-NOUN-92,A1,,"""<span class=""""das"""">das</span> Gespräch [sound:googletts-0d52e28c-aa3f8950-a40f48e3-bc7c127a-3393d9f4.mp3]""",e,the conversation [sound:googletts-d3ed0f36-27a46e71-518ab851-d3cc015e-679fb343.mp3],The conversation with Ms. Kunz is at 14 o'clock.,Das Gespräch mit Frau Kunz ist um 14 Uhr.,
A1-NOUN-93,A1,,"""<span class=""""das"""">das</span> Getrank [sound:googletts-6b99660f-c63c41e2-9a2984a6-c055a2e6-ec27f1f0.mp3]""",e,the drink [sound:googletts-552c02c7-92cc8f07-0a47e413-4f46e8eb-b5274b9e.mp3],My favorite drink is tomato juice.,Mein Lieblingsgetränk ist Tomatensaft.,
A1-NOUN-94,A1,,"""<span class=""""das"""">das</span> Gewicht [sound:googletts-1cf5d1a3-ee549481-062a875d-107a5824-2f7d04c9.mp3]""",,the weight [sound:googletts-102e528a-f93edb64-5ed5be1b-dc95f1c7-56e840e3.mp3],"""In .Weight """"you write: 62 kilos.""","""Bei .Gewicht"""" schreibst du: 62 Kilo.""",
A1-NOUN-95,A1,,"""<span class=""""das"""">das</span> Gewissen [sound:googletts-7b905bc1-4e10c427-1f3a0287-58b96be3-f2024f1b.mp3]""",,Conscience [sound:googletts-254523d0-6c4ce0bf-bb79c8d6-92d2dd94-3b5b3575.mp3],"I did not do anything wrong, I have a clear conscience.","Ich habe nichts falsch gemacht, ich habe ein reines Gewissen.",
A1-NOUN-96,A1,,"""<span class=""""das"""">das</span> Gewürz [sound:googletts-601c78b8-b1879dcf-74e3508e-adcfae93-07fc9419.mp3]""",,Condiment [sound:googletts-b7d7c7dc-a9bfdef5-b943e38d-a015630c-44eeb39c.mp3],The lack of spices made the food rather bland.,Das Fehlen von Gewürzen machte das Essen ziemlich fad.,
A1-NOUN-97,A1,,"""<span class=""""das"""">das</span> Glas [sound:googletts-5413736c-7a9ce01e-e447dc9b-61b9030a-66985ad4.mp3]""","a, er",the glass [sound:googletts-c9a0d58b-3ea9b0a6-ffaa8a01-85c01d82-9e39d8aa.mp3],Please have a glass of wine!,Bitte noch ein Glas Wein!,
A1-NOUN-98,A1,,"""<span class=""""das"""">das</span> Gleis [sound:googletts-79fc16fd-c292819c-e8744cd2-79ce5c4e-8a778577.mp3]""",e,the track [sound:googletts-5afa7ee9-f5b60349-94f00afc-3eb358d1-a653b397.mp3],The ICE to Berlin just now on track 12th,Der ICE nach Berlin halt heute an Gleis 12.,
A1-NOUN-99,A1,,"""<span class=""""das"""">das</span> Gluck [sound:googletts-e94db843-8da9bd83-7c3848b3-d399f44c-e50d7a23.mp3]""",,the Gluck [sound:googletts-916c6d85-d6b72287-44b7a7ff-2e24a929-0b32d74a.mp3],Good luck!,Viel Gluck!,
A1-NOUN-100,A1,,"""<span class=""""das"""">das</span> Gold [sound:googletts-ee5616f3-1bbb92d0-73c11b0e-c9b18775-17eee368.mp3]""",,Gold [sound:googletts-dd65b751-46132de2-fe7b01f1-606f45f8-fbe81e1b.mp3],Die Piraten fanden Gold in einer Kiste aus Holz.,Die Piraten fanden Gold in einer Kiste aus Holz.,
A1-NOUN-101,A1,,"""<span class=""""das"""">das</span> Gramm [sound:googletts-01ee5e46-42f4af4e-17390601-b2b5a545-e0ea5f36.mp3]""",,Gram [sound:googletts-30d47c95-4c660f2e-3ee8d692-16ca418e-4dfb3023.mp3],With sports you can get rid of the excess grams of winter.,Mit Sport kann man die überschüssigen Gramme des Winters loswerden.,
A1-NOUN-102,A1,,"""<span class=""""das"""">das</span> Gymnasium [sound:googletts-23e7bfef-41d6b7e4-bd23e06d-0cad7e3c-2e14bea4.mp3]""",,High School [sound:googletts-0ad158d5-647a273c-26a3b4c4-d10e2cda-0ddeb30b.mp3],My niece will start secondary school next year.,Meine Nichte geht ab dem nächsten Jahr auf das Gymnasium.,
A1-NOUN-103,A1,,"""<span class=""""das"""">das</span> Hackfleisch [sound:googletts-f60c6b95-05648fcf-c539b5a2-3ac0e4c0-1a387457.mp3]""",,Ground Meat [sound:googletts-a550d953-90fb1600-49b32c90-9f532df4-c3038818.mp3],She asked him to fry the mince.,"Sie bat ihn, das Hackfleisch anzubraten.",
A1-NOUN-104,A1,,"""<span class=""""das"""">das</span> Hähnchen [sound:googletts-1130de44-f62884bd-def02841-0248739a-3811bd2f.mp3]""",,Chicken [sound:googletts-7e1bd5f5-af0c2ed4-74145e3b-ced4dc41-41fa881e.mp3],He grilled the chicken until it was perfectly crisp.,Das Huhn legt jeden Tag ein Ei.,
A1-NOUN-105,A1,,"""<span class=""""das"""">das</span> Handtuch [sound:googletts-68741b5d-fffef340-800b4cd0-6f8f7525-28a658ce.mp3]""",,Hand Towel [sound:googletts-ce6dca69-ff507676-61ed1dbf-41bb9ba1-b713862d.mp3],"while wearing a swimsuit, you are kindly requested to lay down a towel first for hygienic reasons (suntan cream or oil).","Wenn Sie im Badeanzug Sitz- oder Liegegelegenheit benutzen, bitte aus hygienischen Gründen (Sonnenöl) ein Handtuch darüber legen.",
A1-NOUN-106,A1,,"""<span class=""""das"""">das</span> Haus [sound:googletts-6026ba3f-187b9aa9-4749c068-98c8eec8-4a66d33f.mp3]""",,House [sound:googletts-418d78de-a81b5b80-c279e40d-9817c7be-2a2d5466.mp3],My house has three bedrooms and a large kitchen.,Mein Haus hat drei Schlafzimmer und eine große Küche.,
A1-NOUN-107,A1,,"""<span class=""""das"""">das</span> Heimatland [sound:googletts-329f3f37-96d7463f-fb9ef5a4-3149065c-de3e0013.mp3]""",,Homeland [sound:googletts-52226a2d-2fb1de8f-cd2f3435-51cd8f6e-05b02603.mp3],Quite a few expatriates miss the food from their home country.,Nicht wenige Auswanderer vermissen das Essen aus ihrem Heimatland.,
A1-NOUN-108,A1,,"""<span class=""""das"""">das</span> Heimweh [sound:googletts-9c40a7a7-835103c2-aedd8fba-4c2dc2be-598d5fb6.mp3]""",,Homesick [sound:googletts-2cd1d318-03ca2833-5a09eda7-4ad7fd82-b764f893.mp3],Another reason for the nostalgia for the railroad was the ever-increasing volume of traffic on the roads of the region.,Ein weiterer Grund für das Heimweh nach der Eisenbahn war das stetig wachsende Verkehrsaufkommen auf den Straßen der Region.,
A1-NOUN-109,A1,,"""<span class=""""das"""">das</span> Hemd [sound:googletts-62a9b7b0-3bf1e6dd-dde6fe5d-70363ff3-ca1e3ef7.mp3]""",,Shirt [sound:googletts-08d97ecb-d23694c2-e283fb57-0d897def-4851b840.mp3],He has to always jeans and a shirt.,Er hat immer Jeans und ein Hemd an.,
A1-NOUN-110,A1,,"""<span class=""""das"""">das</span> Hobby [sound:googletts-adaeae7c-6e0e926c-3e40407b-3d7014a8-ffce584e.mp3]""",,Hobby [sound:googletts-cee69391-d9bdd7a7-f189f5eb-795e4ed1-631aa723.mp3],My hobbies are taking pictures and reading.,Meine Hobbys sind Fotografieren und Lesen.,
A1-NOUN-111,A1,,"""<span class=""""das"""">das</span> Holz [sound:googletts-394992b5-45ba9620-6c3aa714-694ee57f-d568b853.mp3]""",,Wood [sound:googletts-84e1e827-330191e7-89553a0b-ff1c75dc-406262d4.mp3],I had to cut some wood for the campfire.,Ich musste für das Lagerfeuer ein bisschen Holz hacken.,
A1-NOUN-112,A1,,"""<span class=""""das"""">das</span> Hotel [sound:googletts-8b48c35d-ff305d9c-0b593677-37c6201f-964f77f6.mp3]""",,Hotel [sound:googletts-cf3b1b9e-cd1a7c13-2ad08e2c-61b4b63c-09b43686.mp3],The hotel was close to the beach.,Das Hotel war nah am Strand.,
A1-NOUN-113,A1,,"""<span class=""""das"""">das</span> Instrument [sound:googletts-9331869e-e876df8d-6a7a14c5-ba7c11d7-da5c9093.mp3]""",,Instrument [sound:googletts-4579bad8-35eaf3fa-b63cecde-d56b41c3-ed5bc43f.mp3],The guitar is a popular instrument.,Die Gitarre ist ein beliebtes Instrument.,
A1-NOUN-114,A1,,"""<span class=""""das"""">das</span> Interesse [sound:googletts-69617340-3c70ae9b-ae8fec76-46ff2b1e-cd95cdfb.mp3]""",,Demand [sound:googletts-0f622422-24b8f354-57c335e3-207c5ee6-327c7806.mp3],She shows a great interest in science.,Sie hat großes Interesse an Wissenschaft.,
A1-NOUN-115,A1,,"""<span class=""""das"""">das</span> Internet [sound:googletts-855e8eeb-e741131c-74cd537e-82e67b18-bc051ee6.mp3]""",,Internet [sound:googletts-55ad7588-ad9dfce1-9e5b3f8a-76d2c703-d6bd9eb2.mp3],The internet has created many new careers.,Das Internet hat viele neue Berufe geschaffen.,
A1-NOUN-116,A1,,"""<span class=""""das"""">das</span> Interview [sound:googletts-60324899-751f09dc-e92b37e1-5a4aefe3-c38d8a6d.mp3]""",,Interview [sound:googletts-e4641331-176b8675-d9f6baa1-9673995b-163ae0bb.mp3],Der Reporter interviewte den Schauspieler.,Der Reporter interviewte den Schauspieler.,
A1-NOUN-117,A1,,"""<span class=""""das"""">das</span> Jahr [sound:googletts-90156232-5c01efee-c46d66e2-95d33e8b-941a72ff.mp3]""",,Year [sound:googletts-bcea1273-0473150f-b7a1b2d8-d122265b-310ca0c9.mp3],I was born in the year 1968.,Ich wurde im Jahr 1968 geboren.,
A1-NOUN-118,A1,,"""<span class=""""das"""">das</span> Jobangebot [sound:googletts-8776175b-7ae135f0-3f6c6234-37fc90dd-0657c7cf.mp3]""",,Job Offer [sound:googletts-889e511a-3e2e2aed-b5aba7a0-1e5ce520-9567d94e.mp3],"Manager Martin Ghisletti explains why not every job offer must make sense and with what partners working together, the Career Center.","Leiter Martin Ghisletti erklärt, warum nicht jedes Jobangebot sinnvoll sein muss und mit welchen Partnerfirmen das Career Center zusammenarbeitet.",
A1-NOUN-119,A1,,"""<span class=""""das"""">das</span> Kaufhaus [sound:googletts-d212cc46-03fcf9a6-eac0f183-ab79a74c-5e540b86.mp3]""",,Store [sound:googletts-43bc70b3-61cd8f90-6dd779a0-5cdfb0a1-195e46fe.mp3],The store consists of three departments.,Das Kaufhaus besteht aus drei Abteilungen.,
A1-NOUN-120,A1,,"""<span class=""""das"""">das</span> Kilogramm [sound:googletts-de189883-3f5a085e-b8b04cd8-ad969006-0b006b6c.mp3]""",,Kilo [sound:googletts-09e331d7-2f55a204-7fa11b81-6682cef5-bc8d4525.mp3],The decisive advantage that per kilogram of weight gain of the animal as compared to food with high protein content,"Der entscheidende Vorteil ist, dass pro Kilogramm Gewichtszunahme des Tieres im Vergleich zur Ernährung mit hohem Proteinanteil",
A1-NOUN-121,A1,,"""<span class=""""das"""">das</span> Kind [sound:googletts-ee011581-4e4d913a-c525f1d5-5e6f4bb6-6cb070ad.mp3]""",er,the child [sound:googletts-6be5524a-7b7d2a08-0935eb10-8973e608-5376fb6c.mp3],How many children do you have?,Wie viele Kinder haben Sie?,
A1-NOUN-122,A1,,"""<span class=""""das"""">das</span> Kin<span class=""""der"""">der</span>zimmer [sound:googletts-b9770472-a80f7fc2-adafffa2-a2e38f20-c68f14fe.mp3]""",,Childrens Room [sound:googletts-d26d2401-e96af9ed-d0f772ea-625edcc1-dd079031.mp3],At the children's room reigns a permanent state of disorder.,Im Kinderzimmer herrscht ständig Unordnung.,
A1-NOUN-123,A1,,"""<span class=""""das"""">das</span> Kino [sound:googletts-99272304-f1a3fb9f-59107b1d-e8a40eda-da03a925.mp3]""",s,the cinema [sound:googletts-7b652e56-857b0d65-39a459ce-8272de82-3faa4b80.mp3],We see today evening at the cinema a beautiful film.,Wir sehen heute Abend im Kino einen schönen Film.,
A1-NOUN-124,A1,,"""<span class=""""das"""">das</span> Klavier [sound:googletts-3cc3fc4c-6ce95047-517b468d-0932248b-09662930.mp3]""",,Piano [sound:googletts-dd07e138-97922320-96908990-df6f359a-b77067da.mp3],She struck the piano keys gently.,Sie schlug die Tasten des Klaviers sanft an.,
A1-NOUN-125,A1,,"""<span class=""""das"""">das</span> Kleid [sound:googletts-b0442ba3-9e1484cc-00e1f94e-b1372940-7bddca48.mp3]""",,Dresses [sound:googletts-ea276cd8-642b0f64-5c8fef49-311b0af7-75f44cb8.mp3],I need a new dress for my sister's wedding.,Ich brauche für die Hochzeit meiner Schwester ein neues Kleid.,
A1-NOUN-126,A1,,"""<span class=""""das"""">das</span> Klima [sound:googletts-0f13d214-08b74e45-a14ae960-acc58b59-ec0c8667.mp3]""",,Climate [sound:googletts-b0ad5d61-8549fc15-709a7ec1-fe21fe67-71257d98.mp3],This region has a hot and dry climate.,Diese Gegend hat ein heißes und trockenes Klima.,
A1-NOUN-127,A1,,"""<span class=""""das"""">das</span> Klopfholz [sound:googletts-5ab79901-4b4256e6-16789a27-0dd43062-99074c34.mp3]""",,Mallet [sound:googletts-876f8437-4179151c-dd0d6757-26b9f5de-b794f89d.mp3],I used a wooden hammer to drive the pegs.,"Ich benutzte einen Holzhammer, um die Heringe einzuschlagen.",
A1-NOUN-128,A1,,"""<span class=""""das"""">das</span> Knie [sound:googletts-f5aa1e42-5ee73715-101631ad-0349f337-3f76b086.mp3]""",,Knee [sound:googletts-855d50d2-65d11964-f5c7e450-ad3849fd-260b6900.mp3],The ceiling was so low that I had to kneel on the ground.,"Die Decke war so niedrig, dass ich auf dem Boden knien musste.",
A1-NOUN-129,A1,,"""<span class=""""das"""">das</span> Konsulat [sound:googletts-f38e17f4-c667077b-0818f52f-50a22af2-cdddcf72.mp3]""",,Consulate [sound:googletts-f9b74976-a13aa75f-dd3d0a81-00f00721-f5940805.mp3],At the consulate she applied for a visa for her trip abroad.,Beim Konsulat beantragte sie ein Visum für ihre Auslandsreise.,
A1-NOUN-130,A1,,"""<span class=""""das"""">das</span> Konto [sound:googletts-16d91800-3a0bad63-5151efdf-eec58021-7ca3d974.mp3]""",,the account [sound:googletts-4283a2b3-1b95e645-ab485021-61cd0e29-9000d756.mp3],The money we have at the beginning of March on the account.,Das Geld überweisen wir am ersten März auf thr Konto.,
A1-NOUN-131,A1,,"""<span class=""""das"""">das</span> Krafttraining [sound:googletts-b69a2882-adb9e19f-6249309b-d50b3aff-51e66be3.mp3]""",,Strength Training [sound:googletts-4edc4dbc-f32597a6-3cbc7129-b5bb429a-0e88e5db.mp3],I do strength training for my arms twice a week.,Ich mache zweimal pro Woche Krafttraining für die Arme.,
A1-NOUN-132,A1,,"""<span class=""""das"""">das</span> Krankenhaus [sound:googletts-3534af35-d03ad391-4570b44e-94c79e27-68719a94.mp3]""",,Hospital [sound:googletts-2eae0e55-59b2d194-f69673a6-01b53bfc-e3eb2dcc.mp3],I received an infusion at the hospital.,Ich habe im Krankenhaus eine Infusion bekommen.,
A1-NOUN-133,A1,,"""<span class=""""das"""">das</span> Lager [sound:googletts-e1b6c23c-d90f5b88-3ad97c95-b79081e6-3625c317.mp3]""",,Warehouse [sound:googletts-3a811182-5aa09ead-d7786555-6b38a361-88c5026b.mp3],Loading...,Der Hersteller bringt die fertigen Produkte in einem Lager unter.,
A1-NOUN-134,A1,,"""<span class=""""das"""">das</span> Land [sound:googletts-e3cb38c5-f2cad8ab-89a626c2-54df56e7-f651b297.mp3]""",,Country [sound:googletts-e62debc3-5bfbfd69-a965c38e-1b6cf35a-8f663890.mp3],"She grew up in the country, but studied in the city.","Sie wuchs auf dem Land, aber in der Stadt untersucht.",
A1-NOUN-135,A1,,"""<span class=""""das"""">das</span> Land [sound:googletts-e3cb38c5-f2cad8ab-89a626c2-54df56e7-f651b297.mp3]""","a, er",the country [sound:googletts-1b24c63b-b9797cde-a920df65-c64ce924-8bac8169.mp3],Italy is a beautiful country.,Italien ist ein schönes Land.,
A1-NOUN-136,A1,,"""<span class=""""das"""">das</span> Lastwagen [sound:googletts-574aef03-242a8e02-73fb6daf-7df1ca39-862741cf.mp3]""",,Truck [sound:googletts-2a010854-16c2c482-f46910de-0a2b0922-cfe997ec.mp3],We can now load the goods on the truck.,Der Lastwagen hat eine extrem hohe Nutzlast.,
A1-NOUN-137,A1,,"""<span class=""""das"""">das</span> Leben [sound:googletts-7097aa1d-749b3f61-728413f9-48feb8a8-691632c0.mp3]""",,Life [sound:googletts-64e4df77-d5d9811d-2590be54-5fe4c182-98e21bbd.mp3],It is important to enjoy life.,"Es ist wichtig, das Leben zu genießen.",
A1-NOUN-138,A1,,"""<span class=""""das"""">das</span> Licht [sound:googletts-cb594f06-a759d048-a0005ae5-f8373745-3998a8ce.mp3]""",,Light [sound:googletts-01d59a0e-41d5bf66-aa5687d7-3a24e053-d766b534.mp3],I switched on the light.,Ich habe das Licht eingeschaltet.,
A1-NOUN-139,A1,,"""<span class=""""das"""">das</span> Licht [sound:googletts-cb594f06-a759d048-a0005ae5-f8373745-3998a8ce.mp3]""",,the light [sound:googletts-dbe1c6b5-a44c807c-0228a1eb-9d458ee9-d3009a1f.mp3],Where you do here at the light?,Wo macht man hier das Licht an?,
A1-NOUN-140,A1,,"""<span class=""""das"""">das</span> Lineal [sound:googletts-758eff6a-b6888c21-fc9bd297-d23b06ec-cb9d5247.mp3]""",,Ruler [sound:googletts-39f143a1-92b712a1-d52dd2d4-f64b490f-b2d988a3.mp3],"To draw a straight line, I need a ruler.","Um eine gerade Linie zu ziehen, brauche ich ein Lineal.",
A1-NOUN-141,A1,,"""<span class=""""das"""">das</span> Loka [sound:googletts-9b90c65e-f1ab671f-dbbf0dce-3bb99451-cb619108.mp3]""",,the Loka [sound:googletts-42ea4e8e-08868fd4-ee237828-7b5d072d-2908b497.mp3],In our street there is a new eatery.,In unserer Straße gibt es ein neues Lokal.,
A1-NOUN-142,A1,,"""<span class=""""das"""">das</span> Lokal [sound:googletts-65b6098a-31d932f4-68815bb3-3ce58314-f3914aec.mp3]""",,Local [sound:googletts-d749dbee-a268c84b-e81af17a-6b49a1f7-066a8cf7.mp3],The power of local politics is underestimated.,Die Macht lokaler Politik wird unterschätzt.,
A1-NOUN-143,A1,,"""<span class=""""das"""">das</span> Mädchen [sound:googletts-3c8c27ca-4db63307-4409a7f7-ed477d25-f37bb460.mp3]""",,Girl [sound:googletts-f6f97c67-07d763eb-329b9a51-d6f6fb3e-f6e0b06a.mp3],The two girls chatted happily on the bus.,"Er benutzt seinen Charme, um Mädchen anzumachen.",
A1-NOUN-144,A1,,"""<span class=""""das"""">das</span> Mal [sound:googletts-9188d402-297c16bf-501978c7-a339634f-bf4daf50.mp3]""",,Times (X Times) [sound:googletts-66c16e29-661f6331-ff12b1ce-ab44607b-d9fef8e8.mp3],She waved one last time and then was gone.,Sie winkte ein letztes Mal und war dann verschwunden.,
A1-NOUN-145,A1,,"""<span class=""""das"""">das</span> Märchen [sound:googletts-188ee530-6ace79d3-4932867c-a1196da2-3c6b434d.mp3]""",,Myth [sound:googletts-9e4da646-811c8916-c797855d-ceaaff3c-32380cd6.mp3],"According to the myth, there is a dragon living in this mountain.",Der böse Wolf ist eine beliebte Figur in Märchen.,
A1-NOUN-146,A1,,"""<span class=""""das"""">das</span> Maßband [sound:googletts-6eb49424-a06e8717-82111576-44bff8c7-48888c1d.mp3]""",,Measuring Tape [sound:googletts-c2ed7bdd-f17dbd93-db34dbda-014a6487-8efea157.mp3],A nameplate with CE marking is located on the side facing away from the tape side of the read head and contains the following data,Ein Typenschild mit CE-Zeichen befindet sich auf der vom Maßband abgewandten Seite des Lesekopfes und enthält folgende Daten,
A1-NOUN-147,A1,,"""<span class=""""das"""">das</span> Material [sound:googletts-1e58e343-dea6c907-d3eda516-b071da24-31271213.mp3]""",,Material [sound:googletts-1d4e83a5-6b575000-d14fd893-1bce0d6a-429848ed.mp3],Our products are made from various materials.,Our products are made from various materials.,
